candidate_id,origin,manufacturer,legal_manufacturer,brand_or_distributor,catalog_number,alternate_identifier,product_name,source_evidence,source_scope,original_csv_status,canonical_status_before,exact_identifier_confidence,clinical_scope_disposition,disposition,canonical_product_id,role_assignment,taxonomy_class,taxonomy_subtype,taxonomy_confidence,owner_review_required,rationale
SC-CAND-094,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1120,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1120",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-834C88FA6C,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-095,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1130,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1130",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-CE40BBC605,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-096,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1140,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1140",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-FC9576E2DA,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-097,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1150,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1150",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-232789C6C1,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-098,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1160,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1160",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-BA2729925D,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-099,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1170,,GSS BD Bronchial Stent,"SRC106: PDF page 13, GSS BD Bronchial Stent table, reference 01BD1170",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-774F5269E2,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-100,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1220,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1220",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-AD18CD2649,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-101,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1230,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1230",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D73935B1E8,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-102,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1240,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1240",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-366B39FF6B,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-103,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1250,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1250",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-4C7DAEBAE7,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-104,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1260,,GSS BD Bronchial Stent,"SRC106: PDF page 12, GSS BD Bronchial Stent table, reference 01BD1260",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-7E4E2B9FDC,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-105,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1270,,GSS BD Bronchial Stent,"SRC106: PDF page 13, GSS BD Bronchial Stent table, reference 01BD1270",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-3A150854E1,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-106,old_corpus,Novatech,Novatech,DUMON / GSS,01BD1280,,GSS BD Bronchial Stent,"SRC106: PDF page 13, GSS BD Bronchial Stent table, reference 01BD1280",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-B29FAADB4A,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-107,old_corpus,Novatech,Novatech,DUMON / GSS,01DST141214,,GSS DST Hourglass Stent,"SRC106: PDF page 15, GSS DST Hourglass Stent table, reference 01DST141214",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-CDD970B82B,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-108,old_corpus,Novatech,Novatech,DUMON / GSS,01DST161416,,GSS DST Hourglass Stent,"SRC106: PDF page 15, GSS DST Hourglass Stent table, reference 01DST161416",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-32BF963169,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-109,old_corpus,Novatech,Novatech,DUMON / GSS,01DST181618,,GSS DST Hourglass Stent,"SRC106: PDF page 15, GSS DST Hourglass Stent table, reference 01DST181618",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-D141CFA4EF,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-110,old_corpus,Novatech,Novatech,DUMON / GSS,01OKI130910,,GSS OKI Oblique Stent,"SRC106: PDF page 14, GSS OKI Oblique Stent table, reference 01OKI130910",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-3B47B1AB00,AIRWAY_STENT_SILICONE_Y,airway_stent,silicone_y_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-111,old_corpus,Novatech,Novatech,DUMON / GSS,01ST121012,,GSS ST Hourglass Stent,"SRC106: PDF page 15, GSS ST Hourglass Stent table, reference 01ST121012",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-1FF342CE0D,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-112,old_corpus,Novatech,Novatech,DUMON / GSS,01ST141214,,GSS ST Hourglass Stent,"SRC106: PDF page 15, GSS ST Hourglass Stent table, reference 01ST141214",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-C92DE7A290,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-113,old_corpus,Novatech,Novatech,DUMON / GSS,01ST151315,,GSS ST Hourglass Stent,"SRC106: PDF page 15, GSS ST Hourglass Stent table, reference 01ST151315",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-52F1053FEF,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-114,old_corpus,Novatech,Novatech,DUMON / GSS,01ST161416,,GSS ST Hourglass Stent,"SRC106: PDF page 15, GSS ST Hourglass Stent table, reference 01ST161416",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2414844270,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-115,old_corpus,Novatech,Novatech,DUMON / GSS,01ST181618,,GSS ST Hourglass Stent,"SRC106: PDF page 15, GSS ST Hourglass Stent table, reference 01ST181618",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-1FD99C1C80,AIRWAY_STENT_SILICONE_HOURGLASS,airway_stent,silicone_hourglass_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-116,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1120,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1120",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-F4AE2A74E6,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-117,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1130,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1130",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-019F07860E,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-118,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1140,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1140",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2DDE688499,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-119,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1150,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1150",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-276127E04A,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-120,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1160,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1160",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-6F78474D2A,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-121,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1170,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1170",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-F76492101A,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-122,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1180,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1180",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-9F6EC5CD84,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-123,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1220,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1220",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-7445BA4E0F,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-124,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1230,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1230",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-16087EF21E,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-125,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1240,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1240",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-3986FCB7FE,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-126,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1250,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1250",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-56C6C135B4,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-127,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1270,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1270",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-DD508FDC2F,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-128,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1280,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1280",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-13D5B75D62,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-129,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1330,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1330",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-463BA2D412,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-130,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1340,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1340",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-DBEEFE82FF,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-131,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1350,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1350",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-81640EACFF,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-132,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1360,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1360",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-347CF3D4E6,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-133,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1370,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1370",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-2098582C05,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-134,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1380,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1380",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-CEF84007CF,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-135,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1430,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1430",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-3E26A24907,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-136,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1440,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1440",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-9ED4F80417,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-137,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1450,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1450",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-3A88D5EB25,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-138,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1460,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1460",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-BE8B4A277C,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-139,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1470,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1470",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-9529C72074,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-140,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1480,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD1480",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-61727E3C96,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-141,old_corpus,Novatech,Novatech,DUMON / GSS,01TD15100,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD15100",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-1C9FDC1255,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-142,old_corpus,Novatech,Novatech,DUMON / GSS,01TD15110,,GSS TD Tracheal Stent,"SRC106: PDF page 13, GSS TD Tracheal Stent table, reference 01TD15110",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-BE7AE1B706,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-143,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1530,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1530",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-4EB1471E00,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-144,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1540,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1540",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-FA89A93009,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
SC-CAND-145,old_corpus,Novatech,Novatech,DUMON / GSS,01TD1550,,GSS TD Tracheal Stent,"SRC106: PDF page 12, GSS TD Tracheal Stent table, reference 01TD1550",exact_product,absent,absent,high,in_scope,new_exact_product_candidate,PRD-CE0D740AA5,AIRWAY_STENT_SILICONE_STRAIGHT,airway_stent,silicone_straight_stent,high,no,Corpus-wide layout-aware extraction found this exact reference in the Novatech stent ordering matrix (pages 12-15) outside the original CSV; dimensions are inherited from the reviewed matrix headers and the full matrix was expanded deterministically.
