input_row_number,extracted_identifier,extracted_product_name,extracted_manufacturer,source_filename,matched_source_page,disposition,canonical_product_id,canonical_catalog_number,match_basis,evidence_strength,reason_code,owner_review_note
909,10357,Deflecting Device,Karl Storz,Karl Storz.pdf,Document p. 63;66 (PDF page 71;74),existing_exact,PRD-2BC12F8AEF,10357,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10357,high,manufacturer_and_catalog_number_exact,
910,40120NL,"Flexible Cannula, No Valve",Karl Storz,Karl Storz.pdf,p. 144,existing_exact,PRD-0EA65ED2D3,40120NL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 40120NL,high,manufacturer_and_catalog_number_exact,
911,10434,HUZLY Aspirator and Bronchus Irrigator,Karl Storz,Karl Storz.pdf,Document p. 84;85;SP4;SP23 (PDF page 92;93;266;285),existing_exact,PRD-5902F1C231,10434,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10434,high,manufacturer_and_catalog_number_exact,
912,10454,Laryngeal Atomizer,Karl Storz,Karl Storz.pdf,Document p. 85 (PDF page 93),existing_exact,PRD-050EDDE140,10454,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10454,high,manufacturer_and_catalog_number_exact,
913,10924DL,Long Respirator Adapter,Karl Storz,Karl Storz.pdf,pp. 66-70,existing_exact,PRD-768CEEE32B,10924DL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10924DL,high,manufacturer_and_catalog_number_exact,
914,10350MS,Optical Large Blunt Serrated Foreign Body Forceps,Karl Storz,Karl Storz.pdf,p. 72,existing_exact,PRD-2274F20402,10350MS,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350MS,high,manufacturer_and_catalog_number_exact,
915,10350M,Optical Large Sharp Tissue Forceps,Karl Storz,Karl Storz.pdf,p. 72,existing_exact,PRD-10B24D66DD,10350M,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350M,high,manufacturer_and_catalog_number_exact,
916,10352KF,Optical Soft-Foreign-Body Forceps,Karl Storz,Karl Storz.pdf,p. 73,existing_exact,PRD-EB01698273,10352KF,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10352KF,high,manufacturer_and_catalog_number_exact,
917,10350ST,Optical Stent Repositioning/Removal Forceps,Karl Storz,Karl Storz.pdf,p. 72,existing_exact,PRD-B540AFF326,10350ST,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350ST,high,manufacturer_and_catalog_number_exact,
918,10990,RAMEL Pleurabiopsy Needle,Karl Storz,Karl Storz.pdf,Document p. 137;SP4;SP25 (PDF page 145;266;287),existing_exact,PRD-61EE4D5DE6,10990,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10990,high,manufacturer_and_catalog_number_exact,
919,10436,Straight Aspiration Biopsy Needle 1.6 mm x 47 cm,Karl Storz,Karl Storz.pdf,Document p. 84 (PDF page 92),existing_exact,PRD-DF989CBDCB,10436,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10436,high,manufacturer_and_catalog_number_exact,
920,10520,"TONN Stent Applicator 14-18 mm, max 10 cm",Karl Storz,Karl Storz.pdf,Document p. 68;69;SP4;SP17 (PDF page 76;77;266;279),existing_exact,PRD-BB11C206A4,10520,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10520,high,manufacturer_and_catalog_number_exact,
921,10530,"TONN Stent Applicator 14-18 mm, max 16 cm",Karl Storz,Karl Storz.pdf,Document p. 68;69;SP4;SP17 (PDF page 76;77;266;279),existing_exact,PRD-2158C0F6D1,10530,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10530,high,manufacturer_and_catalog_number_exact,
922,10540,"TONN Stent Applicator 8-13 mm, max 10 cm",Karl Storz,Karl Storz.pdf,Document p. 68;69;SP4;SP17 (PDF page 76;77;266;279),existing_exact,PRD-F00EF2568E,10540,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10540,high,manufacturer_and_catalog_number_exact,
923,10550,"TONN Stent Applicator 9-12 mm, max 6 cm",Karl Storz,Karl Storz.pdf,Document p. 68;69;SP4;SP17 (PDF page 76;77;266;279),existing_exact,PRD-DADAA6184C,10550,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10550,high,manufacturer_and_catalog_number_exact,
924,30120NO,"Trocar Only, Blunt Tip",Karl Storz,Karl Storz.pdf,p. 144,existing_exact,PRD-CCDCC41B7E,30120NO,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 30120NO,high,manufacturer_and_catalog_number_exact,
925,40120A,"Trocar Only, No Valve",Karl Storz,Karl Storz.pdf,p. 144,existing_exact,PRD-1F69D6AD05,40120A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 40120A,high,manufacturer_and_catalog_number_exact,
926,10924D,"Adaptor, for respirator",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-F14EF79E1A,10924D,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10924D,high,manufacturer_and_catalog_number_exact,
927,10479B,"Adaptor, for Suction Catheter 10468 B/10478 B",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 75,existing_exact,PRD-526F08F11A,10479B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10479B,high,manufacturer_and_catalog_number_exact,
928,10338TRA,"Adjustable Magnifier, autoclavable, swing",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-3CF45A4BFF,10338TRA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10338TRA,high,manufacturer_and_catalog_number_exact,
929,10432T,Aspirator for Collecting Secretions without Cut-Off Hole,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 92,existing_exact,PRD-0A2ABE77F9,10432T,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10432T,high,manufacturer_and_catalog_number_exact,
930,10432N,"Aspirator, for collecting secretions, can be connected to suction tubes or suction catheters",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 92,existing_exact,PRD-019030A1C7,10432N,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10432N,high,manufacturer_and_catalog_number_exact,
931,10452B,"Bronchial Atomizer, 40 cm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 93,existing_exact,PRD-17DB23EBC0,10452B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10452B,high,manufacturer_and_catalog_number_exact,
932,10452A,"Bronchial Atomizer, with Graduated Container",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 93,existing_exact,PRD-99BC8714FF,10452A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10452A,high,manufacturer_and_catalog_number_exact,
933,10318BP,"Bronchoscope Tube Universal, with proximal illumination, size 8.5, length 43 cm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 67,existing_exact,PRD-E6A1370266,10318BP,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318BP,high,manufacturer_and_catalog_number_exact,
934,10390BN,"Coagulating Suction Tube, insulated, with connector pin",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-825B745D18,10390BN,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10390BN,high,manufacturer_and_catalog_number_exact,
935,10390AN,"Coagulation Suction Tube, insulated, with connector",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-042A57F191,10390AN,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10390AN,high,manufacturer_and_catalog_number_exact,
936,10432ED,"Collection Device, plastic, for single use, with lid,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 92,existing_exact,PRD-129E6C270A,10432ED,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10432ED,high,manufacturer_and_catalog_number_exact,
937,10384B,Cotton Applicator 35 cm,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-1E5D7D510F,10384B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10384B,high,manufacturer_and_catalog_number_exact,
938,10384A,Cotton Applicator 50 cm,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-11ADF871FE,10384A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10384A,high,manufacturer_and_catalog_number_exact,
939,10358B,"Flexible Biopsy Forceps, spoon-shaped, small size,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 74,existing_exact,PRD-F9A98419EA,10358B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10358B,high,manufacturer_and_catalog_number_exact,
940,30120NL,Flexible Cannula with Silicone Leaflet Valve,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 144,existing_exact,PRD-EAED780757,30120NL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 30120NL,high,manufacturer_and_catalog_number_exact,
941,10358A,"Flexible Forceps, spoon-shaped, for biopsy,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 74,existing_exact,PRD-615CDFB8AB,10358A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10358A,high,manufacturer_and_catalog_number_exact,
942,10315P,"FLUVOG Adaptor, with sliding glass",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-758E53CAAF,10315P,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10315P,high,manufacturer_and_catalog_number_exact,
943,10314P,"FLUVOG Adaptor, with sliding glass window plug, sealing cap, notched lens and keyhole",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-AF93E56FE5,10314P,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10314P,high,manufacturer_and_catalog_number_exact,
944,10370H,"Forceps, alligator, for hard foreign bodies, double action jaws,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 87,existing_exact,PRD-698F9E72B0,10370H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10370H,high,manufacturer_and_catalog_number_exact,
945,10372H,"Forceps, alligator, for hard foreign bodies, double action jaws,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-BB5D8FBEA3,10372H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372H,high,manufacturer_and_catalog_number_exact,
946,10372HL,"Forceps, alligator, for hard foreign bodies, double action jaws,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-9A5C5FEF7D,10372HL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372HL,high,manufacturer_and_catalog_number_exact,
947,10371H,"Forceps, alligator, for hard foreign bodies, double action jaws, sheath",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-38F9E96675,10371H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371H,high,manufacturer_and_catalog_number_exact,
948,10371HL,"Forceps, alligator, for hard foreign bodies, double action jaws, sheath",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-6CCE68D268,10371HL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371HL,high,manufacturer_and_catalog_number_exact,
949,10366H,"Forceps, alligator, for hard foreign bodies, single action jaws,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-60ED7DF50E,10366H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10366H,high,manufacturer_and_catalog_number_exact,
950,10367H,"Forceps, alligator, for hard foreign bodies, single action jaws,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-7BC31438E7,10367H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10367H,high,manufacturer_and_catalog_number_exact,
951,10386A,"Foreign Body Basket, with ring handle,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 93,existing_exact,PRD-A2FCA81CFA,10386A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10386A,high,manufacturer_and_catalog_number_exact,
952,10386B,"Foreign Body Basket, with ring handle, working length 35 cm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 93,existing_exact,PRD-212BC58910,10386B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10386B,high,manufacturer_and_catalog_number_exact,
953,10510N,"FREITAG Stent Forceps, for the",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 78,existing_exact,PRD-750BCA0F02,10510N,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10510N,high,manufacturer_and_catalog_number_exact,
954,10318ER,Full Lumen Operating Bronchoscope for Stent Application,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 68-69,existing_exact,PRD-B99F53FBC5,10318ER,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318ER,high,manufacturer_and_catalog_number_exact,
955,10318GL,Full Lumen Operating Bronchoscope for Stent Application,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 68-69,existing_exact,PRD-33120D5BE2,10318GL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318GL,high,manufacturer_and_catalog_number_exact,
956,10318FL,"Full Lumen Operating Bronchoscope,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 68-69,existing_exact,PRD-71D13E3955,10318FL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318FL,high,manufacturer_and_catalog_number_exact,
957,10318F,"Full Lumen Operating Tracheoscope,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 68-69,existing_exact,PRD-F96DCD2AC6,10318F,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318F,high,manufacturer_and_catalog_number_exact,
958,10318G,"Full Lumen Operating Tracheoscope,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 68-69,existing_exact,PRD-8D0C9F35DB,10318G,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318G,high,manufacturer_and_catalog_number_exact,
959,10314BM,Glass Window Plug,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-B05D337994,10314BM,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10314BM,high,manufacturer_and_catalog_number_exact,
960,10315M,Glass Window Plug,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-A504350406,10315M,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10315M,high,manufacturer_and_catalog_number_exact,
961,10455A,"Graduated Container, only, autoclavable,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 93,existing_exact,PRD-C737E93B1B,10455A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10455A,high,manufacturer_and_catalog_number_exact,
962,10337R,GRONINGEN Optical Dilation Tracheoscope,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 70,existing_exact,PRD-BC16136731,10337R,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10337R,high,manufacturer_and_catalog_number_exact,
963,10337S,GRONINGEN Optical Dilation Tracheoscope,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 70,existing_exact,PRD-CA32599DA2,10337S,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10337S,high,manufacturer_and_catalog_number_exact,
964,10005BA,HOPKINS II Forward-Oblique Telescope,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 70-73,existing_exact,PRD-5CCBBDD4CF,10005BA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10005BA,high,manufacturer_and_catalog_number_exact,
965,10320BA,"HOPKINSr Forward-Oblique Telescope 30°, diameter 5.5 mm, length 50 cm, autoclavable,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 70-73,existing_exact,PRD-0FD6CC7A8E,10320BA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10320BA,high,manufacturer_and_catalog_number_exact,
966,26072BA,"HOPKINSr II Forward-Oblique Telescope 30°, enlarged view, diameter 4 mm,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 143,existing_exact,PRD-F1712066B6,26072BA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 26072BA,high,manufacturer_and_catalog_number_exact,
967,10320AA,"HOPKINSr Straight Forward Telescope 0°, diameter 5.5 mm, length 50 cm, autoclavable,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 70-73,existing_exact,PRD-EC45CB0F5D,10320AA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10320AA,high,manufacturer_and_catalog_number_exact,
968,10005AA,"HOPKINS® II Straight Forward Telescope 0°, enlarged view 37, 62, 73",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 70-73,existing_exact,PRD-3D91F04C91,10005AA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10005AA,high,manufacturer_and_catalog_number_exact,
969,10328AA,HOPKINS® Straight Forward Telescope 0° 65,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 70-73,existing_exact,PRD-6274807854,10328AA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10328AA,high,manufacturer_and_catalog_number_exact,
970,10318K,"Injection Cannula, for positive pressure assisted ventilation system, LUER-Lock,",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-06D2F10782,10318K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10318K,high,manufacturer_and_catalog_number_exact,
971,10329A,"Instrument Guide, with A. F. (anti-fog) device, can",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 75,existing_exact,PRD-1C70287572,10329A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10329A,high,manufacturer_and_catalog_number_exact,
972,10435A,Instruments for use with HOPKINS® Telescope 10320 AA and,Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 75,existing_exact,PRD-934DA56D92,10435A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10435A,high,manufacturer_and_catalog_number_exact,
973,26072A,"Optical Biopsy Forceps, double action jaws",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 143,existing_exact,PRD-16C811C696,26072A,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 26072A,high,manufacturer_and_catalog_number_exact,
974,10352H,"Optical Forceps, alligator, for hard foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 73,existing_exact,PRD-4A98F07FC6,10352H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10352H,high,manufacturer_and_catalog_number_exact,
975,10350HF,"Optical Forceps, alligator, for hard foreign bodies, large jaws, with spring-action handle",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 72,existing_exact,PRD-1905FD9828,10350HF,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350HF,high,manufacturer_and_catalog_number_exact,
976,10350KF,"Optical Forceps, for peanuts and soft foreign bodies, with spring-action handle",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 72,existing_exact,PRD-A9183C4F8F,10350KF,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350KF,high,manufacturer_and_catalog_number_exact,
977,10350L,"Optical Forceps, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 72,existing_exact,PRD-50DCC12BE8,10350L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350L,high,manufacturer_and_catalog_number_exact,
978,10352L,"Optical Forceps, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 73,existing_exact,PRD-2DACCAD2B4,10352L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10352L,high,manufacturer_and_catalog_number_exact,
979,10352U,"Optical Forceps, universal, for biopsy, for removal",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 73,existing_exact,PRD-E02F46CDAD,10352U,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10352U,high,manufacturer_and_catalog_number_exact,
980,10350U,"Optical Forceps, universal, for biopsy, for the",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 72,existing_exact,PRD-E56FC05269,10350U,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10350U,high,manufacturer_and_catalog_number_exact,
981,10337T,"Optical Intubation Tracheoscope, GRONINGEN model 62",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 70,existing_exact,PRD-2110EC2BCF,10337T,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10337T,high,manufacturer_and_catalog_number_exact,
982,26072TK,"Optical Powder Blower, with atomizer and rubber bulb,",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 143,existing_exact,PRD-D14312CC6A,26072TK,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 26072TK,high,manufacturer_and_catalog_number_exact,
983,26072SU,"Optical Suction Tube, for use with",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 143,existing_exact,PRD-762DCA1D6D,26072SU,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 26072SU,high,manufacturer_and_catalog_number_exact,
984,10101FA,"Prismatic Light Deflector, autoclavable, fiber optic light transmission incorporated",Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-0EA2B293A4,10101FA,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10101FA,high,manufacturer_and_catalog_number_exact,
985,10316LR,Respirator Adapter for GRONINGEN Tracheoscope,Karl Storz,Karl Storz.pdf; THORAX.pdf,pp. 66-70,existing_exact,PRD-D0E745FF62,10316LR,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10316LR,high,manufacturer_and_catalog_number_exact,
986,10380D,"Same, diameter 2.5 mm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-33C62E2093,10380D,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10380D,high,manufacturer_and_catalog_number_exact,
987,10380B,"Same, diameter 3 mm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-1411E60176,10380B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10380B,high,manufacturer_and_catalog_number_exact,
988,10434B,"Same, diameter 3 mm, length 35 cm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 92,existing_exact,PRD-06811F5515,10434B,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10434B,high,manufacturer_and_catalog_number_exact,
989,10380H,"Same, diameter 5 mm",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 91,existing_exact,PRD-C00C2E4E80,10380H,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10380H,high,manufacturer_and_catalog_number_exact,
990,10366K,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-4A023D6489,10366K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10366K,high,manufacturer_and_catalog_number_exact,
991,10367K,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-354ECD3DC4,10367K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10367K,high,manufacturer_and_catalog_number_exact,
992,10370K,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 87,existing_exact,PRD-90A0B83AA5,10370K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10370K,high,manufacturer_and_catalog_number_exact,
993,10371K,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-1E613C92C3,10371K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371K,high,manufacturer_and_catalog_number_exact,
994,10371KL,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-D07AD62770,10371KL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371KL,high,manufacturer_and_catalog_number_exact,
995,10372K,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-FF130FCDC6,10372K,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372K,high,manufacturer_and_catalog_number_exact,
996,10372KL,"Same, for peanuts and soft foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-190EC613D0,10372KL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372KL,high,manufacturer_and_catalog_number_exact,
997,10479C,"Same, for Suction Catheter 10468 C/10478 C",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 75,existing_exact,PRD-57C0ED84C2,10479C,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10479C,high,manufacturer_and_catalog_number_exact,
998,10479F,"Same, for Suction Catheter 10468 D/10478 D",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 75,existing_exact,PRD-9E7BDDB1CC,10479F,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10479F,high,manufacturer_and_catalog_number_exact,
999,10370J,"Same, pointed, serrated, for coins and flat foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 87,existing_exact,PRD-B4CA5FDE98,10370J,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10370J,high,manufacturer_and_catalog_number_exact,
1000,10371J,"Same, pointed, serrated, for coins and flat foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-AC1E0D8CCC,10371J,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371J,high,manufacturer_and_catalog_number_exact,
1001,10372JL,"Same, pointed, serrated, for coins and flat foreign bodies",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-694417C2F5,10372JL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372JL,high,manufacturer_and_catalog_number_exact,
1002,10371P,"Same, spoon-shaped, oval, fenestrated, for biopsy and foreign",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-843BE1E573,10371P,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371P,high,manufacturer_and_catalog_number_exact,
1003,10366L,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-0F34939AF6,10366L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10366L,high,manufacturer_and_catalog_number_exact,
1004,10367L,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 86,existing_exact,PRD-DB7366704E,10367L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10367L,high,manufacturer_and_catalog_number_exact,
1005,10370L,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 87,existing_exact,PRD-C649B4B9C5,10370L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10370L,high,manufacturer_and_catalog_number_exact,
1006,10371L,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-02641F9166,10371L,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371L,high,manufacturer_and_catalog_number_exact,
1007,10371LL,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 88,existing_exact,PRD-7A57FE10A2,10371LL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10371LL,high,manufacturer_and_catalog_number_exact,
1008,10372LL,"Same, spoon-shaped, round, for biopsy",Karl Storz,Karl Storz.pdf; THORAX.pdf,p. 89,existing_exact,PRD-C48BF25736,10372LL,Karl Storz/MFR-12BAB1E48C + exact normalized identifier 10372LL,high,manufacturer_and_catalog_number_exact,
